 71  12.1323628 1.153E-29 1.905E-09.05580.057 1560.32210.720.000000       X      1       X      1                S  1R  1     d646620492210 8 4 0     5.0    3.0
 71  12.2917785 2.223E-26 1.929E-09.05580.057    3.96110.720.000000       X      0       X      0                S  1R  1     d746620492210 8 4 0     5.0    3.0
 71  14.0174792 1.264E-28 2.401E-08.05600.056 1558.43700.720.000000       X      1       X      1                S  1Q  2     d646620492213 8 4 0     5.0    5.0
 71  14.1685696 2.425E-25 2.414E-08.05600.056    2.08430.720.000000       X      0       X      0                S  1Q  2     d746620492213 8 4 0     5.0    5.0
 71  16.1031110 5.416E-29 8.485E-09.05440.053 1558.43700.720.000000       X      1       X      1                S  1R  2     d646620492213 8 4 0     7.0    5.0
 71  16.2528868 1.036E-25 8.493E-09.05440.053    2.08430.720.000000       X      0       X      0                S  1R  2     d746620492213 8 4 0     7.0    5.0
 71  23.5755268 3.266E-29 6.414E-09.05260.053 1574.54010.720.000000       X      1       X      1                S  3R  3     d646620492210 8 4 0     9.0    7.0
 71  23.8629390 6.275E-26 6.474E-09.05260.053   18.33720.720.000000       X      0       X      0                S  3R  3     d746620492210 8 4 0     9.0    7.0
 71  25.5319096 2.066E-28 4.373E-08.05480.051 1572.58380.720.000000       X      1       X      1                S  3Q  4     d646620492213 8 4 0     9.0    9.0
 71  25.8125075 3.961E-25 4.399E-08.05480.051   16.38760.720.000000       X      0       X      0                S  3Q  4     d746620492213 8 4 0     9.0    9.0
